index,symbol,name,date,isEnabled,type,iexId
338,AMH-G,American Homes 4 Rent Series G cumulative redeemable perpetual preferred shares of beneficial interest,7/19/2018,TRUE,ps,13160
339,AMID,American Midstream Partners LP representing Limited Partner Interests,7/19/2018,TRUE,cs,294
340,AMJ,JPMorgan Chase Capital XVI JP Morgan Alerian MLP ETN,7/19/2018,TRUE,et,295
341,AMJL,Credit Suisse X-Links Monthly Pay 2xLeveraged Alerian MLP Index Exchange Traded Notes due May 16 2036,7/19/2018,TRUE,N/A,11385
342,AMKR,Amkor Technology Inc.,7/19/2018,TRUE,cs,296
343,AMLP,Alerian MLP,7/19/2018,TRUE,et,297
344,AMMA,Alliance MMA Inc.,7/19/2018,TRUE,cs,11731
345,AMN,AMN Healthcare Services Inc,7/19/2018,TRUE,cs,192
346,AMNB,American National Bankshares Inc.,7/19/2018,TRUE,cs,298
347,AMOT,Allied Motion Technologies Inc.,7/19/2018,TRUE,cs,299
348,AMOV,America Movil S.A.B. de C.V. Class An Depositary Shares,7/19/2018,TRUE,cs,300
349,AMP,Ameriprise Financial Inc.,7/19/2018,TRUE,cs,301
350,AMPE,Ampio Pharmaceuticals Inc.,7/19/2018,TRUE,cs,303
351,AMPH,Amphastar Pharmaceuticals Inc.,7/19/2018,TRUE,cs,8866
352,AMR,Alta Mesa Resources Inc.,7/19/2018,TRUE,cs,12836
353,AMRB,American River Bankshares,7/19/2018,TRUE,cs,305
354,AMRC,Ameresco Inc. Class A,7/19/2018,TRUE,cs,306
355,AMRH,Ameri Holdings Inc.,7/19/2018,TRUE,cs,13805
356,AMRHW,Ameri Holdings Inc. Warrant,7/19/2018,TRUE,N/A,13762
357,AMRK,A-Mark Precious Metals Inc.,7/19/2018,TRUE,cs,8339
358,AMRN,Amarin Corporation plc,7/19/2018,TRUE,cs,309
359,AMRS,Amyris Inc.,7/19/2018,TRUE,cs,310
360,AMRWW,Alta Mesa Resources Inc. Warrant,7/19/2018,TRUE,N/A,12852
361,AMRX,Amneal Pharmaceuticals Inc. Class A,7/19/2018,TRUE,cs,13988
362,AMS,American Shared Hospital Services,7/19/2018,TRUE,cs,311
363,AMSC,American Superconductor Corporation,7/19/2018,TRUE,cs,312
364,AMSF,AMERISAFE Inc.,7/19/2018,TRUE,cs,313
365,AMSWA,American Software Inc. Class A Common Stock,7/19/2018,TRUE,cs,315
366,AMT,American Tower Corporation (REIT),7/19/2018,TRUE,cs,316
367,AMTD,TD Ameritrade Holding Corporation,7/19/2018,TRUE,cs,317
368,AMTX,Aemetis Inc,7/19/2018,TRUE,cs,8700
369,AMU,ETRACS Alerian MLP Index ETN,7/19/2018,TRUE,N/A,320
370,AMUB,ETRACS Alerian MLP Index ETN Series B due July 18 2042,7/19/2018,TRUE,N/A,10675
371,AMWD,American Woodmark Corporation,7/19/2018,TRUE,cs,321
372,AMX,America Movil S.A.B. de C.V.n Depository Receipt Series L,7/19/2018,TRUE,cs,322
373,AMZA,InfraCap MLP,7/19/2018,TRUE,N/A,9338
374,AMZN,Amazon.com Inc.,7/19/2018,TRUE,cs,323
375,AN,AutoNation Inc.,7/19/2018,TRUE,cs,324
376,ANAB,AnaptysBio Inc.,7/19/2018,TRUE,cs,10495
377,ANAT,American National Insurance Company,7/19/2018,TRUE,cs,327
378,ANCB,Anchor Bancorp,7/19/2018,TRUE,cs,328
379,ANCX,Access National Corporation,7/19/2018,TRUE,cs,330
380,ANDE,The Andersons Inc.,7/19/2018,TRUE,cs,334
381,ANDV,Andeavor,7/19/2018,TRUE,cs,6927
382,ANDX,Andeavor Logistics LP representing Limited Partner Interests,7/19/2018,TRUE,cs,6824
383,ANET,Arista Networks Inc.,7/19/2018,TRUE,cs,8509
384,ANF,Abercrombie & Fitch Company,7/19/2018,TRUE,cs,336
385,ANFI,Amira Nature Foods Ltd,7/19/2018,TRUE,cs,337
386,ANGI,ANGI Homeservices Inc.,7/19/2018,TRUE,cs,13484
387,ANGL,VanEck Vectors Fallen Angel High Yield Bond,7/19/2018,TRUE,et,339
388,ANGO,AngioDynamics Inc.,7/19/2018,TRUE,cs,340
389,ANH,Anworth Mortgage Asset Corporation,7/19/2018,TRUE,cs,341
390,ANH-A,Anworth Mortgage Asset Corporation Series A Preferred Stock,7/19/2018,TRUE,ps,342
391,ANH-B,Anworth Mortgage Asset Corporation Preferred Stock Series B 6.25%,7/19/2018,TRUE,ps,343
392,ANH-C,Anworth Mortgage Asset Corporation 7.625% Series C Cumulative Redeemable Preferred Stock,7/19/2018,TRUE,ps,9705
393,ANIK,Anika Therapeutics Inc.,7/19/2018,TRUE,cs,344
394,ANIP,ANI Pharmaceuticals Inc.,7/19/2018,TRUE,cs,345
395,ANSS,ANSYS Inc.,7/19/2018,TRUE,cs,349
396,ANTM,Anthem Inc.,7/19/2018,TRUE,cs,7490
397,ANW,Aegean Marine Petroleum Network Inc.,7/19/2018,TRUE,cs,352
398,ANY,Sphere 3D Corp.,7/19/2018,TRUE,cs,8927
399,AOA,iShares Core Aggressive Allocation,7/19/2018,TRUE,et,353
400,AOBC,American Outdoor Brands Corporation,7/19/2018,TRUE,cs,6604
401,AOD,Aberdeen Total Dynamic Dividend Fund,7/19/2018,TRUE,cs,354
402,AOI,Alliance One International Inc.,7/19/2018,TRUE,cs,355
403,AOK,iShares Core Conservative Allocation,7/19/2018,TRUE,et,356
404,AOM,iShares Core Moderate Allocation,7/19/2018,TRUE,et,358
405,AON,Aon plc Class A (UK),7/19/2018,TRUE,cs,359
406,AOR,iShares Core Growth Allocation,7/19/2018,TRUE,et,360
407,AOS,A.O. Smith Corporation,7/19/2018,TRUE,cs,361
408,AOSL,Alpha and Omega Semiconductor Limited,7/19/2018,TRUE,cs,362
409,AP,Ampco-Pittsburgh Corporation,7/19/2018,TRUE,cs,363
410,APA,Apache Corporation,7/19/2018,TRUE,cs,364
411,APAM,Artisan Partners Asset Management Inc. Class A,7/19/2018,TRUE,cs,366
412,APB,Asia Pacific Fund Inc. (The),7/19/2018,TRUE,cs,367
413,APC,Anadarko Petroleum Corporation,7/19/2018,TRUE,cs,368
414,APD,Air Products and Chemicals Inc.,7/19/2018,TRUE,cs,369
415,APDN,Applied DNA Sciences Inc,7/19/2018,TRUE,cs,9509
416,APDNW,,7/19/2018,TRUE,N/A,9514
417,APEI,American Public Education Inc.,7/19/2018,TRUE,cs,370
418,APEN,Apollo Endosurgery Inc.,7/19/2018,TRUE,cs,4153
419,APF,Morgan Stanley Asia-Pacific Fund Inc.,7/19/2018,TRUE,cs,371
420,APH,Amphenol Corporation,7/19/2018,TRUE,cs,373
421,APHB,AmpliPhi Biosciences Corporation,7/19/2018,TRUE,cs,10432
422,APLE,Apple Hospitality REIT Inc.,7/19/2018,TRUE,cs,9993
423,APLS,Apellis Pharmaceuticals Inc.,7/19/2018,TRUE,cs,10701
424,APO,Apollo Global Management LLC Class A Representing Class A Limitied Liability Company Interests,7/19/2018,TRUE,cs,376
425,APO-A,Apollo Global Management LLC 6.375% Series A Preferred Shares,7/19/2018,TRUE,ps,12453
426,APO-B,Apollo Global Management LLC 6.375% Series B Preferred Shares,7/19/2018,TRUE,ps,14302
427,APOG,Apogee Enterprises Inc.,7/19/2018,TRUE,cs,377
428,APOP,Cellect Biotechnology Ltd.,7/19/2018,TRUE,cs,11651
429,APOPW,Cellect Biotechnology Ltd. Warrants to Purchase ADR (1 WT and $7.50 to purchase 1 ADS),7/19/2018,TRUE,N/A,11672
430,APPF,AppFolio Inc.,7/19/2018,TRUE,cs,10013
431,APPN,Appian Corporation,7/19/2018,TRUE,cs,12832
432,APPS,Digital Turbine Inc.,7/19/2018,TRUE,cs,4472
433,APRI,Apricus Biosciences Inc.,7/19/2018,TRUE,cs,381
434,APRN,Blue Apron Holdings Inc. Class A,7/19/2018,TRUE,cs,12976
435,APT,Alpha Pro Tech Ltd.,7/19/2018,TRUE,cs,383
436,APTI,Apptio Inc.,7/19/2018,TRUE,cs,11762
437,APTO,Aptose Biosciences Inc.,7/19/2018,TRUE,cs,9417
438,APTS,Preferred Apartment Communities Inc.,7/19/2018,TRUE,cs,384
439,APTV,Aptiv PLC,7/19/2018,TRUE,cs,1815
440,APTX,Aptinyx Inc.,7/19/2018,TRUE,cs,14667
441,APU,AmeriGas Partners L.P.,7/19/2018,TRUE,cs,385
442,APVO,Aptevo Therapeutics Inc.,7/19/2018,TRUE,cs,11623
443,APWC,Asia Pacific Wire & Cable Corporation Limited,7/19/2018,TRUE,cs,386
444,APY,Apergy Corporation,7/19/2018,TRUE,cs,14487
445,AQ,Aquantia Corp.,7/19/2018,TRUE,cs,13517
446,AQB,AquaBounty Technologies Inc.,7/19/2018,TRUE,cs,12266
447,AQMS,Aqua Metals Inc.,7/19/2018,TRUE,cs,10345
448,AQN,Algonquin Power & Utilities Corp.,7/19/2018,TRUE,cs,12127
449,AQUA,Evoqua Water Technologies Corp.,7/19/2018,TRUE,cs,13673
450,AQXP,Aquinox Pharmaceuticals Inc.,7/19/2018,TRUE,cs,8312
451,AR,Antero Resources Corporation,7/19/2018,TRUE,cs,7818
452,ARA,American Renal Associates Holdings Inc,7/19/2018,TRUE,cs,10464
453,ARAY,Accuray Incorporated,7/19/2018,TRUE,cs,390
454,ARC,ARC Document Solutions Inc.,7/19/2018,TRUE,cs,392
455,ARCB,ArcBest Corporation,7/19/2018,TRUE,cs,25
456,ARCC,Ares Capital Corporation,7/19/2018,TRUE,cs,393
457,ARCH,Arch Coal Inc. Class A,7/19/2018,TRUE,cs,11930
458,ARCI,Appliance Recycling Centers of America Inc.,7/19/2018,TRUE,cs,394
459,ARCM,Arrow Reserve Capital Management,7/19/2018,TRUE,N/A,12742
460,ARCO,Arcos Dorados Holdings Inc. Class A Shares,7/19/2018,TRUE,cs,395
461,ARCT,Arcturus Therapeutics Ltd.,7/19/2018,TRUE,cs,92
462,ARCW,ARC Group Worldwide Inc.,7/19/2018,TRUE,cs,397
463,ARD,Ardagh Group S.A.,7/19/2018,TRUE,cs,12106
464,ARDC,Ares Dynamic Credit Allocation Fund Inc.,7/19/2018,TRUE,cs,398
465,ARDM,Aradigm Corporation,7/19/2018,TRUE,cs,8722
466,ARDX,Ardelyx Inc.,7/19/2018,TRUE,cs,8658
467,ARE,Alexandria Real Estate Equities Inc.,7/19/2018,TRUE,cs,400
468,ARE-D,Alexandria Real Estate Equities Inc. 7.00% Series D Cumulative Convertible Preferred Stock,7/19/2018,TRUE,ps,10946
469,ARES,Ares Management L.P. representing Limited Partner Interests,7/19/2018,TRUE,cs,8515
470,ARES-A,Ares Management L.P. 7.00% Series A Preferred Shares Representing Limited Partner Interests,7/19/2018,TRUE,ps,11483
471,AREX,Approach Resources Inc.,7/19/2018,TRUE,cs,402
472,ARGD,Argo Group International Holdings Ltd. 6.5% Senior Notes Due 2042,7/19/2018,TRUE,N/A,165
473,ARGO,Argo Group International Holdings Ltd.,7/19/2018,TRUE,cs,164
474,ARGT,Global X MSCI Argentina,7/19/2018,TRUE,N/A,405
475,ARGX,argenx SE,7/19/2018,TRUE,cs,12807
476,ARI,Apollo Commercial Real Estate Finance Inc,7/19/2018,TRUE,cs,406
477,ARI-C,Apollo Commercial Real Estate Finance 8.00% Series C Cumulative Redeemable Perpetual Preferred Stock,7/19/2018,TRUE,ps,11781
478,ARII,American Railcar Industries Inc.,7/19/2018,TRUE,cs,409
479,ARKG,ARK Genomic Revolution Multi-Sector,7/19/2018,TRUE,N/A,9441
480,ARKK,ARK Innovation,7/19/2018,TRUE,N/A,9442
481,ARKQ,ARK Industrial Innovation,7/19/2018,TRUE,N/A,9326
482,ARKR,Ark Restaurants Corp.,7/19/2018,TRUE,cs,411
483,ARKW,ARK Web x.0,7/19/2018,TRUE,N/A,9327
484,ARL,American Realty Investors Inc.,7/19/2018,TRUE,cs,412
485,ARLP,Alliance Resource Partners L.P.,7/19/2018,TRUE,cs,413
486,ARLZ,Aralez Pharmaceuticals Inc.,7/19/2018,TRUE,cs,11055
487,ARMK,Aramark,7/19/2018,TRUE,cs,8127
488,ARNA,Arena Pharmaceuticals Inc.,7/19/2018,TRUE,cs,416
489,ARNC,Arconic Inc.,7/19/2018,TRUE,cs,11927
490,ARNC-,,7/19/2018,TRUE,N/A,12043
491,AROC,Archrock Inc.,7/19/2018,TRUE,cs,2368
492,AROW,Arrow Financial Corporation,7/19/2018,TRUE,cs,418
493,ARPO,Aerpio Pharmaceuticals Inc.,7/19/2018,TRUE,cs,14778
494,ARQL,ArQule Inc.,7/19/2018,TRUE,cs,421
495,ARR,ARMOUR Residential REIT Inc.,7/19/2018,TRUE,cs,422
496,ARR-A,Armour Residential REIT INC Preferred Series A,7/19/2018,TRUE,ps,423
497,ARR-B,ARMOUR Residential REIT Inc. Preferred Series B,7/19/2018,TRUE,ps,424
498,ARRS,ARRIS International plc,7/19/2018,TRUE,cs,10994
499,ARRY,Array BioPharma Inc.,7/19/2018,TRUE,cs,426
500,ARTNA,Artesian Resources Corporation Class A Non-Voting Common Stock,7/19/2018,TRUE,cs,429
501,ARTW,Art's-Way Manufacturing Co. Inc.,7/19/2018,TRUE,cs,430
502,ARTX,Arotech Corporation,7/19/2018,TRUE,cs,431
503,ARVR,Tactile Analytics AR/VR Virtual Technologies,7/19/2018,FALSE,N/A,12163
504,ARW,Arrow Electronics Inc.,7/19/2018,TRUE,cs,434
505,ARWR,Arrowhead Pharmaceuticals Inc.,7/19/2018,TRUE,cs,435
506,ASA,ASA Gold and Precious Metals Limited,7/19/2018,TRUE,cs,438
507,ASB,Associated Banc-Corp,7/19/2018,TRUE,cs,440
508,ASB+,Associated Banc-Corp Warrants,7/19/2018,TRUE,N/A,7917
509,ASB-C,Associated Banc-Corp Depositary shares Series C,7/19/2018,TRUE,ps,10116
510,ASB-D,Associated Banc-Corp Depositary Shares Series D,7/19/2018,TRUE,ps,11880
511,ASC,Ardmore Shipping Corporation,7/19/2018,TRUE,cs,442
512,ASCMA,Ascent Capital Group Inc. Series A Common Stock,7/19/2018,TRUE,cs,444
513,ASEA,Global X FTSE Southeast Asia,7/19/2018,TRUE,et,446
514,ASET,FlexShares Real Assets Allocation Index Fund,7/19/2018,TRUE,N/A,10874
515,ASFI,Asta Funding Inc.,7/19/2018,TRUE,cs,448
516,ASG,Liberty All-Star Growth Fund Inc.,7/19/2018,TRUE,cs,449
517,ASGN,ASGN Incorporated,7/19/2018,TRUE,cs,450
518,ASH,Ashland Global Holdings Inc.,7/19/2018,TRUE,cs,11862
519,ASHR,Xtrackers Harvest CSI 300 China A-Shares,7/19/2018,TRUE,N/A,8056
520,ASHS,Xtrackers Harvest CSI 500 China A-Shares Small Cap,7/19/2018,TRUE,N/A,8647
521,ASHX,Xtrackers MSCI China A Inclusion Equity,7/19/2018,TRUE,N/A,10708
522,ASIX,AdvanSix Inc.,7/19/2018,TRUE,cs,11838
523,ASLN,ASLAN Pharmaceuticals Limited,7/19/2018,TRUE,cs,14303
524,ASM,Avino Silver & Gold Mines Ltd. (Canada),7/19/2018,TRUE,cs,454
525,ASMB,Assembly Biosciences Inc.,7/19/2018,TRUE,cs,7380
526,ASML,ASML Holding N.V.,7/19/2018,TRUE,cs,456
527,ASNA,Ascena Retail Group Inc.,7/19/2018,TRUE,cs,457
528,ASND,Ascendis Pharma A/S,7/19/2018,TRUE,cs,9672
529,ASNS,Arsanis Inc.,7/19/2018,TRUE,cs,13629
530,ASPN,Aspen Aerogels Inc.,7/19/2018,TRUE,cs,459
531,ASPS,Altisource Portfolio Solutions S.A.,7/19/2018,TRUE,cs,460
532,ASPU,Aspen Group Inc.,7/19/2018,TRUE,cs,13212
533,ASR,Grupo Aeroportuario del Sureste S.A. de C.V.,7/19/2018,TRUE,cs,461
534,ASRV,AmeriServ Financial Inc.,7/19/2018,TRUE,cs,462
535,ASRVP,AmeriServ Financial Inc. AmeriServ Financial Trust I,7/19/2018,TRUE,ps,463
536,AST,Asterias Biotherapeutics Inc. Common Series A,7/19/2018,TRUE,cs,9359
537,ASTC,Astrotech Corporation,7/19/2018,TRUE,cs,464
538,ASTE,Astec Industries Inc.,7/19/2018,TRUE,cs,465
539,ASUR,Asure Software Inc,7/19/2018,TRUE,cs,469
540,ASV,ASV Holdings Inc.,7/19/2018,TRUE,cs,12862
541,ASX,ASE Technology Holding Co. Ltd. American Depositary Shares (each representing Two),7/19/2018,TRUE,cs,14460
542,ASYS,Amtech Systems Inc.,7/19/2018,TRUE,cs,471
543,AT,Atlantic Power Corporation (Canada),7/19/2018,TRUE,cs,472
544,ATAC,Atlantic Acquisition Corp.,7/19/2018,TRUE,cs,13353
545,ATACR,Atlantic Acquisition Corp. Right,7/19/2018,TRUE,N/A,13354
546,ATACU,Atlantic Acquisition Corp. Unit,7/19/2018,TRUE,su,13218
547,ATAI,ATA Inc.,7/19/2018,TRUE,cs,474
548,ATAX,America First Multifamily Investors L.P.,7/19/2018,TRUE,cs,475
549,ATEC,Alphatec Holdings Inc.,7/19/2018,TRUE,cs,478
550,ATEN,A10 Networks Inc.,7/19/2018,TRUE,cs,8342
551,ATGE,Adtalem Global Education Inc.,7/19/2018,TRUE,cs,1934
552,ATH,Athene Holding Ltd. Class A,7/19/2018,TRUE,cs,11340
553,ATHM,Autohome Inc. American Depositary Shares each representing one class A.,7/19/2018,TRUE,cs,8086
554,ATHN,athenahealth Inc.,7/19/2018,TRUE,cs,480
555,ATHX,Athersys Inc.,7/19/2018,TRUE,cs,481
556,ATI,Allegheny Technologies Incorporated,7/19/2018,TRUE,cs,482
557,ATIS,Attis Industries Inc.,7/19/2018,TRUE,cs,12329
558,ATISW,Attis Industries Inc. Warrants,7/19/2018,TRUE,N/A,12304
559,ATKR,Atkore International Group Inc.,7/19/2018,TRUE,cs,11329
560,ATLC,Atlanticus Holdings Corporation,7/19/2018,TRUE,cs,485
561,ATLO,Ames National Corporation,7/19/2018,TRUE,cs,486
562,ATMP,Barclays ETN Plus Select MLP,7/19/2018,TRUE,N/A,490
563,ATNI,ATN International Inc.,7/19/2018,TRUE,cs,491
564,ATNM,Actinium Pharmaceuticals Inc. (Delaware),7/19/2018,TRUE,cs,8494
565,ATNX,Athenex Inc.,7/19/2018,TRUE,cs,12912
566,ATO,Atmos Energy Corporation,7/19/2018,TRUE,cs,493
567,ATOM,Atomera Incorporated,7/19/2018,TRUE,cs,11673
568,ATOS,Atossa Genetics Inc.,7/19/2018,TRUE,cs,494
569,ATR,AptarGroup Inc.,7/19/2018,TRUE,cs,495
570,ATRA,Atara Biotherapeutics Inc.,7/19/2018,TRUE,cs,8858
571,ATRC,AtriCure Inc.,7/19/2018,TRUE,cs,496
572,ATRI,Atrion Corporation,7/19/2018,TRUE,cs,497
573,ATRO,Astronics Corporation,7/19/2018,TRUE,cs,499
574,ATRS,Antares Pharma Inc.,7/19/2018,TRUE,cs,500
575,ATSG,Air Transport Services Group Inc,7/19/2018,TRUE,cs,501
576,ATTO,Atento S.A.,7/19/2018,TRUE,cs,9127
577,ATTU,Attunity Ltd.,7/19/2018,TRUE,cs,502
578,ATU,Actuant Corporation,7/19/2018,TRUE,cs,503
579,ATUS,Altice USA Inc. Class A,7/19/2018,TRUE,cs,13016
580,ATV,Acorn International Inc. ADS,7/19/2018,TRUE,cs,504
581,ATVI,Activision Blizzard Inc,7/19/2018,TRUE,cs,505
582,ATXI,Avenue Therapeutics Inc.,7/19/2018,TRUE,cs,12854
583,AU,AngloGold Ashanti Limited,7/19/2018,TRUE,cs,508
584,AUBN,Auburn National Bancorporation Inc.,7/19/2018,TRUE,cs,509
585,AUDC,AudioCodes Ltd.,7/19/2018,TRUE,cs,511
586,AUG,Auryn Resources Inc.,7/19/2018,TRUE,cs,13145
587,AUMN,Golden Minerals Company,7/19/2018,TRUE,cs,512
588,AUO,AU Optronics Corp American Depositary Shares,7/19/2018,TRUE,cs,514
589,AUPH,Aurinia Pharmaceuticals Inc,7/19/2018,TRUE,cs,9213
590,AUSE,WisdomTree Australia Dividend Index,7/19/2018,TRUE,et,517
591,AUTL,Autolus Therapeutics plc,7/19/2018,TRUE,cs,14527
592,AUTO,AutoWeb Inc.,7/19/2018,TRUE,cs,35
593,AUY,Yamana Gold Inc. (Canada),7/19/2018,TRUE,cs,519
594,AVA,Avista Corporation,7/19/2018,TRUE,cs,521
595,AVAL,Grupo Aval Acciones y Valores S.A. ADR (Each representing 20 preferred shares),7/19/2018,TRUE,cs,8344
596,AVAV,AeroVironment Inc.,7/19/2018,TRUE,cs,522
597,AVB,AvalonBay Communities Inc.,7/19/2018,TRUE,cs,523
598,AVD,American Vanguard Corporation ($0.10 Par Value),7/19/2018,TRUE,cs,524
599,AVDL,Avadel Pharmaceuticals plc,7/19/2018,TRUE,cs,12262
600,AVEO,AVEO Pharmaceuticals Inc.,7/19/2018,TRUE,cs,525
601,AVGO,Broadcom Inc.,7/19/2018,TRUE,cs,14344
602,AVGR,Avinger Inc.,7/19/2018,TRUE,cs,9699
603,AVH,Avianca Holdings S.A. American Depositary Shares (Each representing 8 preferred Shares),7/19/2018,TRUE,cs,8082
604,AVHI,A V Homes Inc.,7/19/2018,TRUE,cs,528
605,AVID,Avid Technology Inc.,7/19/2018,TRUE,cs,529
606,AVK,Advent Claymore Convertible Securities and Income Fund,7/19/2018,TRUE,cs,531
607,AVLR,Avalara Inc.,7/19/2018,TRUE,cs,14540
608,AVNS,Avanos Medical Inc.,7/19/2018,TRUE,cs,9360
609,AVNW,Aviat Networks Inc.,7/19/2018,TRUE,cs,534
610,AVP,Avon Products Inc.,7/19/2018,TRUE,cs,535
611,AVRO,AVROBIO Inc.,7/19/2018,TRUE,cs,14679
612,AVT,Avnet Inc.,7/19/2018,TRUE,cs,536
613,AVX,AVX Corporation,7/19/2018,TRUE,cs,537
614,AVXL,Anavex Life Sciences Corp.,7/19/2018,TRUE,cs,10760
615,AVY,Avery Dennison Corporation,7/19/2018,TRUE,cs,538
616,AVYA,Avaya Holdings Corp.,7/19/2018,TRUE,cs,7775
617,AWF,Alliancebernstein Global High Income Fund,7/19/2018,TRUE,cs,541
618,AWI,Armstrong World Industries Inc,7/19/2018,TRUE,cs,543
619,AWK,American Water Works Company Inc.,7/19/2018,TRUE,cs,544
620,AWP,Aberdeen Global Premier Properties Fund of Beneficial Interest,7/19/2018,TRUE,cs,545
621,AWR,American States Water Company,7/19/2018,TRUE,cs,547
622,AWRE,Aware Inc.,7/19/2018,TRUE,cs,548
623,AWSM,Cool Holdings Inc.,7/19/2018,TRUE,cs,3451
624,AWX,Avalon Holdings Corporation,7/19/2018,TRUE,cs,549
625,AXAS,Abraxas Petroleum Corporation,7/19/2018,TRUE,cs,550
626,AXDX,Accelerate Diagnostics Inc.,7/19/2018,TRUE,cs,552
627,AXE,Anixter International Inc.,7/19/2018,TRUE,cs,553
628,AXGN,AxoGen Inc.,7/19/2018,TRUE,cs,7713
629,AXJL,WisdomTree Asia Pacific ex-Japan Total Dividend Fund,7/19/2018,TRUE,et,559
630,AXJV,iShares Edge MSCI A Min Vol Asia ex Japan,7/19/2018,TRUE,N/A,8686
631,AXL,American Axle & Manufacturing Holdings Inc.,7/19/2018,TRUE,cs,561
632,AXON,Axovant Sciences Ltd.,7/19/2018,TRUE,cs,9979
633,AXP,American Express Company,7/19/2018,TRUE,cs,565
634,AXR,AMREP Corporation,7/19/2018,TRUE,cs,566
635,AXS,Axis Capital Holdings Limited,7/19/2018,TRUE,cs,567
636,AXS-D,Axis Capital Holdings Limited Preferred Series D (Bermuda),7/19/2018,TRUE,ps,14582
637,AXS-E,Axis Capital Holdings Limited Depositary Shares Series E,7/19/2018,TRUE,ps,14583
638,AXSM,Axsome Therapeutics Inc.,7/19/2018,TRUE,cs,10791
639,AXTA,Axalta Coating Systems Ltd.,7/19/2018,TRUE,cs,9454
640,AXTI,AXT Inc,7/19/2018,TRUE,cs,570
641,AXU,Alexco Resource Corp (Canada),7/19/2018,TRUE,cs,571
642,AY,Atlantica Yield plc,7/19/2018,TRUE,cs,8517
643,AYI,Acuity Brands Inc (Holding Company),7/19/2018,TRUE,cs,574
644,AYR,Aircastle Limited,7/19/2018,TRUE,cs,576
645,AYTU,Aytu BioScience Inc.,7/19/2018,TRUE,cs,13623
646,AYX,Alteryx Inc. Class A,7/19/2018,TRUE,cs,12410
647,AZN,Astrazeneca PLC,7/19/2018,TRUE,cs,580
648,AZO,AutoZone Inc.,7/19/2018,TRUE,cs,581
649,AZPN,Aspen Technology Inc.,7/19/2018,TRUE,cs,582
650,AZRE,Azure Power Global Limited Equity Shares,7/19/2018,TRUE,cs,10930
651,AZRX,AzurRx BioPharma Inc.,7/19/2018,TRUE,cs,11701
652,AZUL,Azul S.A. American Depositary Shares (each representing three preferred shares),7/19/2018,TRUE,cs,12754
653,AZZ,AZZ Inc.,7/19/2018,TRUE,cs,583
654,B,Barnes Group Inc.,7/19/2018,TRUE,cs,584
655,BA,The Boeing Company,7/19/2018,TRUE,cs,585
656,BAB,Invesco Taxable Municipal Bond,7/19/2018,TRUE,et,587
657,BABA,Alibaba Group Holding Limited,7/19/2018,TRUE,cs,8884
658,BABY,Natus Medical Incorporated,7/19/2018,TRUE,cs,589
659,BAC,Bank of America Corporation,7/19/2018,TRUE,cs,591
660,BAC+A,Bank of America Corporation Class A Warrant expiring January 16 2019,7/19/2018,TRUE,N/A,7918
661,BAC+B,Bank of America Corporation Class B Warrants expiring 10/28/2018,7/19/2018,TRUE,N/A,7919
662,BAC-A,Bank of America Corporation Depositary Shares each representing a 1/1000 th interest in a share of 6.000% Non-Cumulative,7/19/2018,TRUE,ps,11297
663,BAC-B,Bank of America Corporation Depositary Shares Series G,7/19/2018,TRUE,ps,14565
664,BAC-C,Bank of America Corporation Depositary Shares Series C,7/19/2018,TRUE,ps,11045
665,BAC-D,Bank of America Corporation Depositary Shares Rpstg 1/1000th Interest in Sh of Non Cum Pfd Stk Ser D,7/19/2018,TRUE,ps,592
666,BAC-E,Bank of America Corporation Depositary Sh repstg 1/1000th Perp Pfd Ser E,7/19/2018,TRUE,ps,593
667,BAC-L,Bank of America Corporation Non Cumulative Perpetual Conv Pfd Ser L,7/19/2018,TRUE,ps,595
668,BAC-W,Bank of America Corporation Depository Shares Series W,7/19/2018,TRUE,ps,9245
669,BAC-Y,Bank of America Corporation Depositary Shares Series Y,7/19/2018,TRUE,ps,9700
670,BAF,BlackRock Municipal Income Investment Quality Trust,7/19/2018,TRUE,cs,597
671,BAH,Booz Allen Hamilton Holding Corporation,7/19/2018,TRUE,cs,600
672,BAK,Braskem SA ADR,7/19/2018,TRUE,cs,601
673,BALB,iPathA Series B Bloomberg Cotton Subindex Total Return ETN,7/19/2018,TRUE,N/A,14041
674,BAM,Brookfield Asset Management Inc.,7/19/2018,TRUE,cs,604
675,BANC,Banc of California Inc.,7/19/2018,TRUE,cs,606
676,BANC-C,Banc of California Inc. Depositary Shares,7/19/2018,TRUE,ps,608
677,BANC-D,Banc of California Inc. Depositary Shares Series D,7/19/2018,TRUE,ps,9909
678,BANC-E,Banc of California Inc. Depositary Shares Series E,7/19/2018,TRUE,ps,11063
679,BAND,Bandwidth Inc.,7/19/2018,TRUE,cs,13555
680,BANF,BancFirst Corporation,7/19/2018,TRUE,cs,609
681,BANFP,BancFirst Corporation 7.2% Cumulative Trust Preferred Securities,7/19/2018,TRUE,ps,610
682,BANR,Banner Corporation,7/19/2018,TRUE,cs,611
683,BANX,StoneCastle Financial Corp,7/19/2018,TRUE,cs,8094
684,BAP,Credicorp Ltd.,7/19/2018,TRUE,cs,612
685,BAR,GraniteShares Gold Trust Shares of Beneficial Interest,7/19/2018,TRUE,N/A,13329
686,BAS,Basic Energy Services Inc.,7/19/2018,TRUE,cs,614
687,BASI,Bioanalytical Systems Inc.,7/19/2018,TRUE,cs,615
